card_id,name,set,number,finish,pay_low_usd,pay_high_usd,pay_source,trust,sales_behind_mark,listings_now,sellers_now,listings_as_of,nm_usd,lp_usd,conflict_ratio
ex7-80,Voltorb,Team Rocket Returns,80,reverse_holo,53,53,book_thin,red,0,2,1,2026-08-04,3.32,1.98,
ex7-81,Wooper,Team Rocket Returns,81,normal,4.05,4.41,book,green,67,4,4,2026-08-04,4.3211870815802875,3.4539999999999997,
ex7-81,Wooper,Team Rocket Returns,81,reverse_holo,4.22,5.11,book,conflict,3,32,30,2026-08-11,132.5145,80.0,28.41
ex7-96,Rocket's Articuno ex,Team Rocket Returns,96,holo,195,260,book,conflict,4,9,5,2026-08-04,486.8428549258763,309.51300000000003,2.14
ex7-98,Rocket's Hitmonchan ex,Team Rocket Returns,98,holo,272,340,book,green,5,8,7,2026-08-11,249.53932925396032,209.7,
ex7-99,Rocket's Mewtwo ex,Team Rocket Returns,99,holo,785,950,book,amber,1,3,2,2026-08-04,1511.1408,122.982,
ex10-101,Blissey ex,Unseen Forces,101,holo,108,150,book,green,7,13,4,2026-08-04,129.01840209931623,97.997,
ex10-102,Espeon ex,Unseen Forces,102,holo,480,1250,book,conflict,45,9,5,2026-08-11,22.0,399.0,0.03
ex10-103,Feraligatr ex,Unseen Forces,103,holo,110,160,book,amber,2,9,8,2026-08-11,189.65049581755542,104.4745,
ex10-104,Ho-Oh ex,Unseen Forces,104,holo,135,274,book,amber,4,12,8,2026-08-11,337.1616849418232,239.99,
ex10-105,Lugia ex,Unseen Forces,105,holo,1000,1476,book,amber,3,7,5,2026-08-11,1284.3712898100468,997.052,
ex10-105,Lugia ex,Unseen Forces,105,normal,1000,1425,book,red,0,9,6,2026-08-11,785.745,83.55199999999999,
ex10-106,Meganium ex,Unseen Forces,106,holo,60,106,book,amber,5,14,10,2026-08-04,45.25322467088699,15.404,
ex10-107,Politoed ex,Unseen Forces,107,holo,220,250,book,green,5,7,6,2026-08-11,202.8833473789687,179.97,
ex10-108,Scizor ex,Unseen Forces,108,holo,351,377,book,amber,1,4,1,2026-08-04,300.0,236.985,
ex10-109,Steelix ex,Unseen Forces,109,holo,212,350,book,amber,3,9,6,2026-08-04,224.6287548971105,39.80500000000001,
ex10-110,Typhlosion ex,Unseen Forces,110,holo,120,192,book,green,12,11,5,2026-08-11,192.85382255774454,95.83550000000001,
ex10-111,Tyranitar ex,Unseen Forces,111,holo,425,575,mark,amber,2,6,3,2026-08-11,499.9950216817392,293.227,
ex10-112,Umbreon ex,Unseen Forces,112,holo,562,1388,book,amber,3,17,12,2026-08-11,1041.3839051319492,566.0060000000001,
ex10-51,Chikorita,Unseen Forces,51,holo,1.79,2.91,book,red,0,54,39,2026-08-11,26.84,13.512,11.42
ex10-51,Chikorita,Unseen Forces,51,normal,2.25,3.5,book,amber,44,7,6,2026-08-04,1.5116483995755843,2.3345249999999997,
ex10-51,Chikorita,Unseen Forces,51,reverse_holo,42,80,book,green,11,5,2,2026-08-04,33.849,24.0,
ex10-54,Cyndaquil,Unseen Forces,54,holo,2.0,2.99,book,red,0,54,46,2026-08-04,22.07,1.14,8.85
ex10-54,Cyndaquil,Unseen Forces,54,normal,2.72,4.12,book,green,68,14,12,2026-08-04,2.6696888256206934,1.689,
ex10-54,Cyndaquil,Unseen Forces,54,reverse_holo,33,45,mark,amber,3,2,2,2026-08-04,39.209799999999994,39.99,
ex10-55,Eevee,Unseen Forces,55,holo,6.28,10,book,red,0,4,3,2026-08-04,78.51499999999999,106.18,9.55
ex10-55,Eevee,Unseen Forces,55,normal,6.28,10,book,red,0,4,3,2026-08-04,78.51499999999999,4.98,9.55
ex10-55,Eevee,Unseen Forces,55,reverse_holo,250,250,book_thin,red,0,1,0,2026-07-23,78.51499999999999,106.18,
ex10-57,Gligar,Unseen Forces,57,normal,1.95,2.25,book,conflict,5,3,2,2026-08-04,0.466366693489196,2.59785042,0.22
ex10-57,Gligar,Unseen Forces,57,reverse_holo,,,,red,0,2,2,2026-08-04,9.425,17.1645,
ex10-59,Hoothoot,Unseen Forces,59,holo,35,35,book_thin,red,0,1,0,2026-08-04,10.15,8.4,
ex10-59,Hoothoot,Unseen Forces,59,reverse_holo,15,22,book,green,22,5,4,2026-08-04,10.228925980642588,10.866000000000001,
ex10-60,Houndour,Unseen Forces,60,holo,50,50,book_thin,red,0,1,0,2026-08-04,0.89,25.727,
ex10-60,Houndour,Unseen Forces,60,normal,0.66,0.9,mark,conflict,21,3,3,2026-08-04,0.7785044093134359,1.99,0.23
ex10-60,Houndour,Unseen Forces,60,reverse_holo,40,55,mark,amber,3,1,1,2026-08-04,47.4246,32.036,
ex10-61,Larvitar,Unseen Forces,61,holo,45,45,book_thin,red,0,1,1,2026-08-04,13.345,0.31,
ex10-61,Larvitar,Unseen Forces,61,normal,1.46,2.97,book,conflict,26,4,4,2026-08-04,0.4386503767397299,1.462,0.2
ex10-61,Larvitar,Unseen Forces,61,reverse_holo,54,58,book,amber,6,3,2,2026-08-04,38.75,24.99,
ex10-65,Onix,Unseen Forces,65,normal,0.7,0.95,mark,green,23,1,1,2026-08-04,0.8229151581732038,1.94,
ex10-65,Onix,Unseen Forces,65,reverse_holo,33,44,book,green,9,4,4,2026-08-04,36.423899999999996,27.97,
ex10-66,Pineco,Unseen Forces,66,holo,2.28,3.09,mark,conflict,3,65,57,2026-08-11,2.6851000000000003,15.99,2.36
ex10-66,Pineco,Unseen Forces,66,normal,1.99,2.11,book,conflict,12,7,6,2026-08-04,0.34013246942305614,15.99,0.17
ex10-66,Pineco,Unseen Forces,66,reverse_holo,53,53,book,red,0,3,1,2026-08-04,6.955000000000001,12.84,0.13
ex10-67,Poliwag,Unseen Forces,67,holo,1.51,2.25,book,red,0,54,46,2026-08-11,35.19,0.65,18.72
ex10-67,Poliwag,Unseen Forces,67,normal,2.49,3.41,book,green,15,3,3,2026-08-04,1.5566521928124601,2.3049999999999997,
ex10-67,Poliwag,Unseen Forces,67,reverse_holo,17,29,book,amber,4,8,8,2026-08-04,37.6453,19.99,
ex10-68,Poliwhirl,Unseen Forces,68,normal,1.58,2.13,book,green,42,4,4,2026-08-04,1.5909284780896114,2.11,
ex10-68,Poliwhirl,Unseen Forces,68,reverse_holo,32,59,band,green,6,1,1,2026-08-04,54.1375,53.642,
ex10-69,Porygon,Unseen Forces,69,holo,120,125,book_thin,red,0,2,0,2026-08-04,16.715,18.114,
ex10-69,Porygon,Unseen Forces,69,normal,0.9,1.22,mark,green,30,2,2,2026-08-04,1.0603508558673735,1.8419999999999999,
ex10-69,Porygon,Unseen Forces,69,reverse_holo,10,26,band,amber,4,1,1,2026-08-04,25.990099999999998,0.51,
ex10-70,Pupitar,Unseen Forces,70,holo,,,,red,0,77,68,2026-08-11,0.36,13.61,0.3
ex10-70,Pupitar,Unseen Forces,70,normal,2.67,7.5,book,conflict,18,9,8,2026-08-04,0.3585223690886941,1.99,0.07
ex10-70,Pupitar,Unseen Forces,70,reverse_holo,18,24,mark,green,6,1,1,2026-08-04,20.715,18.451999999999998,
ex10-71,Remoraid,Unseen Forces,71,normal,2.2,4.07,book,conflict,46,3,3,2026-08-04,1.3139608156821072,1.99,0.42
ex10-71,Remoraid,Unseen Forces,71,reverse_holo,1.42,2.35,book,red,0,28,26,2026-08-11,17.915,43.12,9.5
ex10-72,Slowpoke,Unseen Forces,72,normal,3.49,5.99,book,green,40,5,4,2026-08-04,2.567674109317089,2.843,
ex10-72,Slowpoke,Unseen Forces,72,reverse_holo,2.57,3.48,book,conflict,3,31,27,2026-08-11,87.66129999999998,58.661,28.98
ex10-73,Slugma,Unseen Forces,73,holo,63,63,book_thin,red,0,1,0,2026-08-04,0.83,0.52,
ex10-73,Slugma,Unseen Forces,73,normal,1.99,2.99,book,conflict,35,7,7,2026-08-04,0.9332431491720642,2.19,0.37
ex10-73,Slugma,Unseen Forces,73,reverse_holo,,,,red,0,4,4,2026-08-04,0.83,18.043,0.01
ex10-75,Spinarak,Unseen Forces,75,normal,1.0,2.39,book,conflict,37,3,3,2026-08-04,0.4796644685023268,1.99,0.28
ex10-75,Spinarak,Unseen Forces,75,reverse_holo,23,23,book_thin,red,0,1,1,2026-08-04,54.99,16.239,
ex10-76,Sunkern,Unseen Forces,76,holo,,,,red,0,60,51,2026-08-11,17.07,10.1,13.66
ex10-76,Sunkern,Unseen Forces,76,normal,2.49,3.48,book,conflict,12,5,5,2026-08-04,0.49657388060949886,2.927,0.17
ex10-76,Sunkern,Unseen Forces,76,reverse_holo,12,20,book,amber,3,8,4,2026-08-04,17.439799999999998,13.61,
ex10-77,Teddiursa,Unseen Forces,77,holo,1.74,2.14,book,red,0,24,21,2026-08-04,44.95,42.59,23.17
ex10-77,Teddiursa,Unseen Forces,77,normal,0.98,1.32,mark,green,42,2,2,2026-08-04,1.1486301084393045,2.12,
ex10-77,Teddiursa,Unseen Forces,77,reverse_holo,42,57,mark,amber,3,3,3,2026-08-04,49.2844,22.079,
ex10-78,Totodile,Unseen Forces,78,holo,100,100,book_thin,red,0,1,1,2026-08-02,73.78,39.77,
ex10-78,Totodile,Unseen Forces,78,normal,1.19,1.61,mark,green,36,2,2,2026-08-04,1.396574243431447,2.08,
ex10-78,Totodile,Unseen Forces,78,reverse_holo,82,111,mark,amber,3,2,1,2026-08-04,96.3206,75.78800000000001,
xy1-30,M Blastoise-EX,XY,30,holo,25,35,book,amber,34,4,2,2026-08-04,27.58058817764708,15.0,
